0.000000000000000000e+00	8.000000000000000291e-10	3.499999999999991222e-09	6.600000000000011950e-09	1.000000000000005646e-08	1.389999999999992594e-08	1.820000000000003724e-08	2.309999999999998186e-08	2.859999999999997155e-08	3.470000000000000632e-08	4.160000000000010119e-08	4.930000000000004441e-08	5.790000000000005524e-08	6.759999999999993034e-08	7.850000000000011397e-08	9.069999999999997176e-08	1.043999999999999422e-07	1.198000000000000537e-07	1.370000000000000753e-07	1.563000000000000430e-07	1.780000000000001910e-07	2.023000000000001108e-07	2.296000000000000442e-07	2.602000000000000138e-07	2.946000000000000572e-07	3.331999999999999925e-07	3.765000000000000693e-07	4.251000000000001206e-07	4.795999999999999271e-07	5.408000000000000780e-07	6.093999999999999379e-07	6.864000000000000054e-07	7.728000000000001438e-07	8.697000000000000122e-07	9.784000000000000260e-07	1.100400000000000298e-06	1.237299999999999783e-06	1.390900000000000312e-06	1.563300000000000135e-06	1.756700000000000265e-06	1.973700000000000263e-06	2.217199999999999710e-06	2.490400000000000754e-06	2.796900000000000276e-06	3.140799999999999643e-06	3.526700000000000471e-06	3.959600000000000172e-06	4.445400000000000671e-06	4.990400000000000535e-06	5.601900000000000525e-06	6.288099999999999986e-06	7.058000000000000017e-06	7.921800000000002657e-06	8.891000000000000086e-06	9.978500000000001109e-06	1.119870000000000172e-05	1.256780000000000188e-05	1.410390000000000061e-05	1.582750000000000050e-05	1.776139999999999905e-05	1.993119999999999647e-05	2.236579999999999853e-05	2.509750000000000154e-05	2.816250000000000014e-05	3.160140000000000545e-05	3.546000000000000947e-05	3.978940000000000905e-05	4.464700000000000808e-05	5.009740000000001268e-05	5.621280000000000498e-05	6.307440000000000041e-05	7.077320000000000876e-05	7.941140000000000340e-05	8.910370000000001223e-05	9.997859999999999853e-05	1.121804000000000009e-04	1.258711000000000085e-04	1.412323000000000267e-04	1.584679000000000079e-04	1.778065000000000060e-04	1.995048000000000351e-04	2.238507000000000420e-04	2.511672000000000167e-04	2.818168000000000019e-04	3.162063000000000222e-04	3.547919000000000073e-04	3.980856999999999755e-04	4.466620999999999938e-04	5.011656999999999440e-04	5.623197999999999825e-04	6.309357999999999503e-04	7.079242000000000347e-04	7.943066999999999619e-04	8.912294000000001376e-04
6.901069946290001334e-07	3.944444444444444336e+12	5.476774193548386719e+12	4.934705882352940430e+12	4.924102564102563477e+12	3.588139534883720703e+12	2.993061224489795410e+12	2.648363636363636230e+12	1.835737704918032715e+12	1.405072463768115723e+12	1.262857142857142578e+12	9.340697674418603516e+11	7.445360824742268066e+11	4.851376146788989868e+11	3.103278688524590454e+11	2.593430656934306641e+11	1.761688311688311462e+11	1.309883720930232391e+11	6.943005181347149658e+10	6.032258064516129303e+10	4.144032921810699463e+10	4.267399267399266815e+10	3.875816993464051819e+10	4.561046511627906799e+10	4.637305699481864929e+10	2.909930715935335159e+10	3.788065843621398926e+10	4.084403669724770355e+10	3.583333333333332825e+10	4.084548104956268311e+10	3.344155844155844116e+10	3.228009259259259033e+10	2.789473684210525894e+10	2.551977920883164215e+10	2.498360655737704849e+10	1.899196493791088104e+10	1.723958333333333206e+10	1.395011600928074265e+10	1.209927611168562317e+10	1.667741935483870697e+10	1.413552361396303749e+10	1.647877013177159691e+10	1.436541598694942856e+10	1.485897063099738312e+10	1.176729722726094818e+10	1.239547239547239494e+10	1.037669822972416496e+10	1.040366972477064133e+10	1.042191332788225746e+10	9.765374526377147675e+09	9.425899467463306427e+09	8.447557304931696892e+09	7.843582335947171211e+09	5.968735632183908463e+09	5.034420586789050102e+09	4.956540793221824646e+09	3.864331749235075951e+09	2.516825249477837086e+09	2.266404674491959095e+09	1.531477555535072088e+09	1.186231824529696941e+09	1.019877731815353036e+09	9.037520391517127752e+08	5.178981651109365821e+08	3.146218835847198367e+08	1.683836097380699515e+08	7.616930171277996898e+07	9.687362395420518517e+07	5.428917159956829995e+07	3.162527690334615484e+07	2.117213072167091072e+07	2.847815517121621966e+07	2.073811169691404328e+07	1.351736567692576535e+07	2.745496566080414131e+07	1.614234480340669118e+07	2.271957919954169914e+07	2.726914061593446508e+07	1.215186207895090804e+07	1.562334376425802894e+07	6.982695238212592900e+06	1.336188750388959050e+07	9.983817080810191110e+06	1.262013114468078874e+07	1.303595123569414578e+07	5.127755013419934548e+06	1.187819599640977755e+07	2.385163548829801846e+06	6.998713087102909572e+06	4.823947767284598202e+06	2.039268253399213310e+06	2.708882007351025473e+06	3.982555170254233759e+06	2.335652372535449918e+06
6.896690063480000470e-07	4.344074074074073730e+12	5.700967741935483398e+12	5.288823529411764648e+12	5.024102564102563477e+12	3.729999999999999512e+12	3.074489795918366699e+12	2.672000000000000000e+12	1.965409836065573730e+12	1.437971014492753418e+12	1.337662337662337402e+12	1.012441860465116211e+12	7.808247422680412598e+11	5.008256880733944092e+11	3.487704918032786865e+11	2.427007299270072937e+11	1.985064935064934692e+11	1.173837209302325439e+11	7.025906735751295471e+10	4.709677419354838562e+10	4.823045267489711761e+10	4.102564102564102173e+10	3.712418300653594208e+10	3.206395348837208939e+10	3.572538860103627014e+10	2.810623556581986237e+10	3.191358024691357803e+10	3.658715596330274963e+10	3.933006535947711945e+10	3.413994169096210480e+10	3.306493506493506622e+10	3.156249999999999619e+10	2.703818369453044128e+10	2.350505979760809326e+10	2.200819672131147385e+10	2.201607012417823029e+10	1.789713541666666794e+10	1.357888631090487099e+10	1.337125129265770340e+10	1.602764976958525085e+10	1.399999999999999809e+10	1.538799414348462677e+10	1.298531810766720963e+10	1.318406513521372414e+10	1.300596009328841782e+10	1.160776160776160812e+10	9.946480032935361862e+09	1.079266055045871353e+10	1.025838103025347519e+10	9.319440396385892868e+09	9.570074035589036942e+09	9.209307710118082047e+09	8.080891456871644974e+09	6.366896551724138260e+09	5.444189477134895325e+09	5.318822584179388046e+09	3.602630037106959343e+09	2.825481550243675709e+09	2.132478411500077248e+09	1.769748363904506922e+09	1.360387743366466761e+09	1.131529816597723007e+09	9.256117455138661861e+08	5.519206723080054522e+08	3.910744829730990529e+08	1.069432253891994357e+08	1.064311594202898443e+08	1.467782181124320952e+06	2.649049939497007430e+07	4.940538649877579510e+07	1.402816023276354745e+07	3.461369266745386273e+07	3.631748914086439461e+07	8.275938169546387158e+06	2.925797833106590807e+07	3.411074671127115190e+07	7.356196130510636605e+06	1.386664810044327006e+07	9.566359508961353451e+06	2.184502933409529552e+07	1.856575439807112888e+07	1.068951000311167166e+07	1.213718939235748723e+07	1.419037787696826085e+07	8.267332891026704572e+06	4.388619155629673973e+06	5.146532060836126097e+06	2.678722139455008321e+06	5.118217748278529383e+06	9.910225020403403323e+05	6.364595185768245719e+05	2.292130929297021590e+06	1.114290047635899624e+06	2.252893036500729155e+06
6.892299804690000437e-07	4.451481481481481445e+12	5.941290322580644531e+12	5.481176470588235352e+12	5.088717948717948242e+12	3.879534883720929688e+12	3.310816326530611816e+12	2.749090909090908691e+12	2.055901639344262207e+12	1.571739130434782471e+12	1.275454545454545166e+12	1.001279069767441772e+12	7.049484536082474365e+11	4.970642201834861450e+11	3.534426229508196411e+11	2.246715328467153320e+11	1.739610389610389404e+11	1.341860465116278992e+11	7.067357512953367615e+10	4.760368663594470215e+10	4.102880658436213684e+10	3.516483516483515930e+10	3.457516339869281006e+10	3.688953488372092438e+10	3.126943005181346893e+10	3.637413394919168854e+10	3.012345679012345505e+10	3.236697247706421661e+10	3.459150326797385406e+10	3.520408163265306854e+10	2.893506493506493378e+10	2.664351851851851654e+10	2.682146542827656937e+10	2.094756209751609802e+10	2.118032786885245895e+10	1.856829802775748444e+10	1.723307291666666794e+10	1.365429234338747025e+10	1.211995863495346260e+10	1.584792626728110504e+10	1.389733059548254395e+10	1.482430453879941559e+10	1.460358890701468277e+10	1.356498982262285614e+10	1.246955169733091545e+10	1.203049203049202919e+10	1.075545491972004700e+10	1.009357798165137482e+10	1.096156991005723572e+10	9.778490236082773209e+09	9.724639563579685211e+09	9.824033341051168442e+09	8.117003714403630257e+09	6.503908045977011681e+09	5.133584658252744675e+09	5.427653202833978653e+09	3.730225896751513481e+09	2.739034578788581848e+09	2.343968147267179966e+09	1.654991243432574034e+09	1.381746488129466772e+09	1.188637112420836926e+09	8.329526916802608967e+08	5.237139783070167303e+08	3.866687399574975371e+08	1.348916709012796283e+08	8.131587615283265710e+07	3.137384412153236195e+07	5.249043398632959276e+07	3.177101550658738241e+07	9.611887566893542185e+06	3.357180894167765975e+07	1.496032933359470777e+07	8.827667380849478766e+06	1.663688963923355564e+07	1.307456886791763641e+07	9.439366716141967103e+06	1.839216505372601002e+07	1.649550639653335884e+07	5.530387173188682646e+06	2.752003417413198389e+06	5.491186645434077363e+05	3.947849237836709246e+06	4.361796478576309979e+06	5.053698789185603149e+06	2.078819600035108626e+06	3.705503083802010398e+06	3.504355675588401034e+06	2.567284940829805564e+06	3.206249271306983428e+05	1.532698432491128566e+06	1.099759789309177082e+06	0.000000000000000000e+00	9.655255870717411162e+05
6.887919921880000631e-07	5.025925925925925781e+12	6.080967741935483398e+12	5.656470588235293945e+12	5.371538461538460938e+12	4.117906976744185547e+12	3.367755102040815918e+12	2.908000000000000000e+12	2.113278688524590088e+12	1.667536231884057861e+12	1.427012987012986816e+12	1.020813953488371948e+12	8.248453608247423096e+11	5.431192660550457764e+11	3.513934426229508057e+11	2.472262773722627563e+11	1.944155844155843811e+11	1.269767441860464935e+11	8.683937823834196472e+10	4.884792626728110504e+10	3.436213991769547272e+10	5.018315018315017700e+10	3.650326797385620880e+10	3.165697674418604279e+10	3.844559585492227936e+10	3.856812933025404358e+10	3.125514403292180634e+10	4.198165137614678192e+10	4.178104575163397980e+10	3.890670553935860443e+10	4.000000000000000000e+10	3.488425925925925446e+10	2.571723426212590027e+10	2.372585096596135712e+10	2.667213114754098129e+10	2.436084733382030487e+10	1.764973958333333206e+10	1.465197215777262115e+10	1.213547052740434265e+10	1.728110599078340912e+10	1.573305954825461769e+10	1.633235724743777466e+10	1.553670473083197403e+10	1.413783076475719643e+10	1.314071002850479507e+10	1.289905289905289841e+10	1.271922601893783188e+10	1.070091743119265938e+10	1.157972199509403038e+10	1.042261731273681068e+10	1.023639433692687225e+10	1.041676313961565208e+10	8.429632686751958847e+09	7.232183908045977592e+09	6.070316341583346367e+09	5.937477174786355972e+09	4.148818436299720287e+09	3.063355766999303818e+09	2.429805057138424873e+09	1.750391741174301386e+09	1.332046332046332121e+09	1.287110590474795818e+09	9.109298531810765266e+08	5.830352729070341587e+08	4.099932618047996759e+08	1.219568531436226815e+08	7.596343873517785966e+07	3.449288125642154366e+07	6.377342446937240660e+06	3.089658388714002445e+07	3.195303164129474759e+07	1.805931791345418990e+07	2.517462315446282178e+07	1.204608778011751920e+07	3.015948466619678959e+07	2.023271271739209816e+07	1.041585292815665342e+07	8.876975562208453193e+06	1.049714043415759318e+07	9.908610351963056251e+06	8.502458319470629096e+06	1.299580839419398457e+07	1.314862184172061086e+07	1.372511958592012152e+07	9.589069497429093346e+06	1.131801782241336768e+06	1.047833927586235106e+07	4.109820268752889242e+06	0.000000000000000000e+00	3.351987874548209831e+06	1.818455767362355720e+06	1.180794721153011313e+06	2.919852624823699705e+06	2.537952971731433645e+06
6.883530273440000001e-07	4.992222222222221680e+12	6.108064516129031250e+12	5.689411764705881836e+12	5.397948717948717773e+12	4.042093023255813477e+12	3.336122448979591309e+12	2.915272727272727051e+12	2.163442622950819580e+12	1.571739130434782471e+12	1.329480519480519287e+12	1.053255813953488281e+12	8.047422680412371826e+11	5.023853211009173584e+11	3.290163934426229248e+11	2.436496350364963379e+11	1.716883116883116760e+11	1.205232558139534760e+11	6.010362694300518036e+10	5.373271889400921631e+10	3.407407407407406998e+10	3.446886446886446381e+10	3.866013071895424652e+10	4.502906976744185638e+10	3.347150259067357254e+10	2.711316397228637695e+10	3.508230452674897003e+10	4.497247706422017670e+10	3.941176470588234711e+10	3.160349854227405548e+10	3.416883116883116913e+10	3.518518518518518066e+10	2.836945304437564087e+10	2.234590616375344849e+10	2.634426229508196640e+10	2.281227173119064713e+10	1.836588541666666794e+10	1.462296983758700562e+10	1.259048603929679298e+10	1.533179723502303886e+10	1.302669404517453575e+10	1.678989751098096657e+10	1.430016313213703156e+10	1.598138993893573761e+10	1.248250842187095070e+10	1.317394317394317245e+10	1.226842321943186378e+10	1.192110091743119049e+10	1.260343417825020409e+10	1.051879918391139412e+10	1.057150279257046318e+10	9.553137300300994873e+09	8.580272389599668503e+09	6.971034482758621216e+09	5.804786100639238358e+09	5.540135855671608925e+09	4.192435388321073055e+09	2.921791598978881359e+09	2.256062878121929646e+09	1.732878606323163033e+09	1.213751745666639328e+09	1.317494600431965351e+09	8.694942903752038479e+08	4.684637529442554116e+08	3.371689213704452515e+08	1.385873331177530587e+08	5.167160737812910974e+07	3.027300748568912223e+07	3.564770906236714125e+07	3.862072985892502964e+07	3.065412791603886336e+07	2.153226366604153439e+07	1.908731673596566170e+07	1.572428252213813551e+07	1.860381255224638805e+07	1.387803399387905607e+06	1.354060880660364963e+07	1.827612615748799220e+07	1.959810948052082583e+07	2.212154869275473058e+06	1.047404285731888935e+07	1.504585140848937444e+07	5.481311338484026492e+06	5.612178135768185370e+06	9.303989052910931408e+06	0.000000000000000000e+00	7.740384219497532584e+06	4.550158154690698721e+06	6.900600286816420034e+06	1.399090591115774587e+06	2.922518197546643205e+06	1.875379851243017707e+06	1.991277585127116879e+06	2.767840016272324603e+06
6.879149780270000510e-07	5.702222222222221680e+12	6.536451612903224609e+12	5.901764705882352539e+12	5.681025641025640625e+12	4.281395348837208984e+12	3.568979591836733887e+12	3.025090909090908691e+12	2.327704918032787109e+12	1.759565217391304199e+12	1.522467532467532227e+12	1.157441860465116211e+12	8.681443298969073486e+11	5.395412844036696167e+11	3.703278688524589844e+11	2.580291970802919617e+11	1.719480519480519104e+11	1.228488372093023071e+11	6.694300518134714508e+10	5.566820276497695923e+10	4.802469135802468872e+10	4.172161172161171722e+10	2.852941176470587921e+10	4.066860465116278839e+10	3.880829015544041443e+10	4.277136258660508728e+10	4.456790123456789398e+10	5.047706422018347931e+10	3.478758169934640503e+10	3.615160349854227448e+10	3.393506493506493378e+10	3.385416666666666412e+10	3.075335397316820908e+10	2.658693652253909683e+10	2.684426229508196640e+10	2.399561723886048126e+10	2.024739583333333206e+10	1.650232018561484909e+10	1.586349534643226242e+10	2.040092165898617172e+10	1.553182751540040970e+10	1.678989751098096657e+10	1.476019575856443787e+10	1.687118348357080460e+10	1.402435864213526917e+10	1.429198429198429108e+10	1.133182379580073929e+10	1.232844036697247505e+10	1.285200327064595222e+10	1.131594287379772568e+10	1.111313157552928925e+10	1.063440611252604866e+10	8.988856789104413986e+09	7.439080459770114899e+09	6.311260449106702805e+09	6.113505222408882141e+09	4.353232211444567680e+09	3.297748897656068325e+09	2.691452505300170422e+09	1.694165360862751961e+09	1.493469153043621063e+09	1.351905406889482737e+09	1.057748776508972168e+09	5.557009508854575157e+08	3.327631783548437357e+08	2.210467963228161037e+08	7.411067193675887585e+07	5.027153970350799710e+07	7.358472054158353806e+07	6.295907660020986199e+07	4.948823193224918097e+07	1.690166932925840840e+07	8.976197600156825036e+06	1.342541080837525055e+07	2.786474126768181473e+07	1.563104881415851600e+07	1.536338306903106347e+07	1.264823968994406983e+07	2.275242261590808257e+07	4.931261896093241870e+06	7.146993949699948542e+06	1.079933373602035269e+07	4.828774274378784932e+06	6.135593713197342120e+06	4.405788688007961959e+06	4.758187084524803795e+06	6.072907831786627881e+06	2.678722139455008321e+06	5.461612549281242304e+06	4.940538649877578951e+06	1.545687402258002432e+06	1.597545799207015196e+06	3.043662630116577260e+06	3.825320421160421800e+06
6.874760131840000163e-07	5.630000000000000000e+12	6.543225806451612305e+12	5.796470588235293945e+12	5.651025641025640625e+12	4.205348837209301758e+12	3.409795918367346191e+12	3.025818181818181641e+12	2.262131147540983398e+12	1.655652173913043457e+12	1.364545454545454346e+12	1.060116279069767334e+12	8.208247422680412598e+11	5.139449541284403076e+11	3.330327868852459106e+11	2.710948905109489136e+11	1.849350649350649109e+11	1.202906976744185944e+11	5.000000000000000000e+10	4.755760368663594818e+10	4.880658436213991547e+10	3.860805860805860138e+10	2.480392156862744904e+10	3.811046511627906799e+10	2.738341968911917114e+10	2.674364896073903275e+10	4.222222222222222137e+10	5.031192660550458527e+10	3.620915032679738617e+10	3.268221574344023514e+10	3.158441558441558456e+10	3.641203703703703308e+10	2.495356037151702499e+10	2.582336706531738281e+10	2.433606557377048874e+10	1.834915997078158951e+10	1.956380208333333206e+10	1.568445475638051033e+10	1.341261633919338036e+10	1.653917050691244125e+10	1.557700205338808823e+10	1.520131771595900536e+10	1.519738988580750465e+10	1.474265774934573936e+10	1.308888313034465027e+10	1.326403326403326416e+10	1.124125154384520149e+10	1.096513761467889786e+10	1.189533932951758003e+10	1.097639172252987289e+10	1.040005195479932404e+10	9.939800879833293915e+09	9.016714816343374252e+09	6.903908045977011681e+09	5.581052286510407448e+09	5.884157475713973045e+09	3.913156695527635098e+09	2.972267347412392616e+09	2.352241584363203526e+09	1.677573969951147318e+09	1.372299351022755384e+09	1.306512428158289671e+09	8.375203915171288252e+08	4.405478496030707359e+08	3.563468615560047626e+08	1.609922853051231205e+08	8.646245059288537130e+06	6.164685160722148418e+07	1.471694410831670836e+07	4.197271773347324133e+07	8.572764586688835174e+06	0.000000000000000000e+00	2.063493701185476966e+05	1.655187633909277385e+06	4.097756068776737666e+05	1.811448647622108459e+07	6.835403484102804214e+06	0.000000000000000000e+00	1.618524608813461289e+07	2.350414548605190124e+06	6.366575070135011338e+06	2.818809144656159915e+06	2.349133430778868496e+06	0.000000000000000000e+00	1.269903798308177153e+06	1.455173720024575945e+06	5.064187547862747684e+06	3.541050499416552018e+06	5.167274148421773687e+06	5.538066923166607739e+05	2.974474076614139136e+06	2.685729169681358617e+06	9.801625419019486289e+05	1.158630704486089293e+06
6.870380249020000075e-07	5.734444444444444336e+12	6.683870967741934570e+12	5.914411764705881836e+12	5.704871794871794922e+12	4.295116279069767090e+12	3.579183673469387207e+12	2.986909090909090820e+12	2.289016393442623047e+12	1.648840579710144775e+12	1.427272727272727051e+12	1.136162790697674316e+12	8.142268041237114258e+11	5.123853211009173584e+11	3.521311475409835815e+11	2.651094890510948792e+11	2.231168831168830872e+11	1.212209302325581207e+11	6.647668393782382965e+10	6.764976958525345612e+10	4.855967078189299774e+10	4.179487179487178802e+10	3.379084967320261002e+10	3.337209302325580978e+10	3.430051813471502304e+10	3.000000000000000000e+10	3.716049382716049194e+10	4.743119266055045319e+10	3.401960784313725281e+10	3.500000000000000763e+10	3.018181818181818008e+10	3.351851851851851654e+10	2.428276573787409210e+10	2.967801287948481750e+10	2.359836065573770523e+10	2.215485756026296234e+10	1.878906250000000000e+10	1.843967517401391983e+10	1.474146845915201378e+10	1.552073732718893814e+10	1.549897330595482445e+10	1.650073206442167091e+10	1.599673735725938034e+10	1.551904623437045670e+10	1.324695516973309135e+10	1.510510510510510445e+10	1.196994648003293419e+10	1.167706422018348503e+10	1.269664758789861107e+10	1.178227921888661957e+10	1.115209767502272987e+10	1.086246816392683411e+10	8.765992571192733765e+09	7.376551724137930870e+09	5.957220127847892761e+09	6.226718282083120346e+09	4.109758479265672684e+09	3.032606173126015186e+09	2.414809452401881695e+09	1.941192736657756090e+09	1.417070566006736279e+09	1.307244572976534843e+09	9.911908646003261805e+08	5.670417866178138256e+08	3.760431244492821693e+08	1.981798863583868742e+08	9.305006587615281343e+07	6.568325260531336814e+07	1.046538247702521458e+07	6.091873615483269095e+07	3.753831765989504755e+07	1.053460211618161015e+07	3.074605614766360819e+07	2.087375516096699610e+07	2.442262616990935802e+07	2.118226241171013936e+07	3.482800822852381319e+07	1.583930933648959361e+07	2.559647544289659336e+07	2.147633685588271543e+07	1.219917932793611847e+07	6.552816063551332802e+06	1.177829400709960423e+07	9.915817327963477001e+06	1.034064521479515731e+07	6.167164813437488861e+06	5.125945932592781261e+06	1.522835188868258148e+06	5.510668949424486607e+06	2.973067506121020764e+06	3.013440985914761201e+06	3.079327410065695643e+06	4.044460172900672536e+06	3.126463805756113958e+06
6.865989990230001100e-07	5.981111111111110352e+12	6.790322580645160156e+12	5.943529411764705078e+12	5.665897435897435547e+12	4.372093023255813477e+12	3.617755102040815918e+12	3.057999999999999512e+12	2.261147540983606445e+12	1.731304347826086914e+12	1.412077922077921875e+12	1.126860465116279053e+12	8.521649484536082764e+11	5.576146788990825195e+11	3.672950819672131348e+11	2.708029197080292053e+11	2.175324675324674988e+11	1.177906976744185944e+11	7.937823834196890259e+10	6.244239631336405945e+10	4.551440329218106842e+10	5.311355311355310822e+10	4.186274509803921509e+10	3.531976744186045837e+10	4.339378238341968536e+10	3.729792147806005096e+10	4.609053497942386627e+10	4.733944954128440094e+10	3.558823529411764526e+10	4.368804664723032379e+10	3.780519480519480133e+10	3.809027777777777863e+10	3.040247678018575287e+10	2.530818767249309540e+10	2.744262295081967163e+10	2.290723155588020325e+10	2.068359375000000000e+10	1.817865429234338760e+10	1.518614270941054535e+10	1.728110599078340912e+10	1.754004106776180649e+10	1.932650073206442261e+10	1.784665579119086456e+10	1.566734515847630119e+10	1.478621404508940125e+10	1.517209517209517097e+10	1.207492795389048767e+10	1.205688073394495201e+10	1.321831561733442307e+10	1.156805596036140823e+10	1.139498636186517715e+10	1.202245890252373314e+10	8.585431283532809258e+09	7.954022988505747795e+09	6.455499098508440018e+09	5.818420860419253349e+09	4.296595273745199203e+09	3.123694592712926388e+09	2.513056517917161942e+09	1.895105539681076288e+09	1.433911114762178659e+09	1.283815938792693138e+09	1.070473083197389722e+09	5.952484806188024282e+08	4.589747576841341853e+08	2.570795029334319234e+08	5.537714097496705502e+07	1.210920299427564815e+07	4.284265951532197744e+07	3.818351404920134693e+07	3.481061983685769141e+07	2.130073394920237735e+07	5.158734252963692695e+07	1.609210199634019658e+07	2.556999786916684359e+07	1.336673800463088043e+07	2.226388563393484801e+07	2.204739028522361070e+07	3.583506562005522847e+07	1.437900665029057488e+07	1.774426084063435346e+07	1.156809986638112366e+07	8.287220714136563241e+06	9.479637680105846375e+06	8.137750870791176334e+06	3.441601337835901882e+06	4.981843034889369272e+06	8.971884425982870162e+06	7.407516421629948542e+06	4.823947767284598202e+06	6.936109855510700494e+06	4.005440916852371302e+06	3.549220151729161385e+06	3.742561085125701036e+06
